name,size,rent,status,city,server
Spirit Homes 1,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Flamera
Spirit Homes 2,36 sqm,150k gold,auctioned (no bid yet),Svargrond,Flamera
Spirit Homes 3,81 sqm,300k gold,auctioned (no bid yet),Svargrond,Flamera
Spirit Homes 4,22 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Spirit Homes 5,27 sqm,150k gold,auctioned (no bid yet),Svargrond,Flamera
Trout Plaza 1,51 sqm,200k gold,auctioned (no bid yet),Svargrond,Flamera
Trout Plaza 2,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Flamera
Trout Plaza 3,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Trout Plaza 4,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Trout Plaza 5 (Shop),84 sqm,300k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 2,21 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 3,16 sqm,80k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 4,9 sqm,25k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 5,13 sqm,25k gold,auctioned (no bid yet),Svargrond,Flamera
Tusk Flats 6,16 sqm,50k gold,auctioned (no bid yet),Svargrond,Flamera
"Alai Flats, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 04",17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 06",25 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 07",17 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 11",17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 13",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 14",20 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 15",30 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 16",30 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 17",20 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 18",20 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 21",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 22",17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 23",17 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 24",20 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 25",30 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 26",30 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 27",20 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Alai Flats, Flat 28",20 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 04",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 05",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 06",19 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 13",16 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 14",7 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 15",7 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Beach Home Apartments, Flat 16",19 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Demon Tower,72 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Farm Lane, 1st floor (Shop)",21 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Farm Lane, 2nd Floor (Shop)",21 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Farm Lane, Basement (Shop)",21 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Fibula Village 1,13 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
Fibula Village 2,13 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
Fibula Village 3,54 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Fibula Village 4,26 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
Fibula Village 5,26 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Fibula Village, Bar (Shop)",79 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Fibula Village, Tower Flat",78 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Fibula Village, Villa",222 sqm,200k gold,auctioned (no bid yet),Thais,Flamera
Greenshore Village 1,37 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Greenshore Village 2,26 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Greenshore Village 3,26 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Greenshore Village 6,71 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
Greenshore Village 7,21 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
"Greenshore Village, Shop",30 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Greenshore Village, Villa",155 sqm,300k gold,auctioned (no bid yet),Thais,Flamera
Harbour Place 2 (Shop),26 sqm,600k gold,auctioned (no bid yet),Thais,Flamera
Harbour Street 4,17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Lower Swamp Lane 1,74 sqm,400k gold,auctioned (no bid yet),Thais,Flamera
Lower Swamp Lane 3,74 sqm,400k gold,auctioned (no bid yet),Thais,Flamera
"Main Street 9, 1st floor (Shop)",32 sqm,200k gold,auctioned (no bid yet),Thais,Flamera
"Main Street 9a, 2nd floor (Shop)",17 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Main Street 9b, 2nd floor (Shop)",28 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
Mill Avenue 1 (Shop),26 sqm,200k gold,auctioned (no bid yet),Thais,Flamera
Mill Avenue 2 (Shop),45 sqm,200k gold,auctioned (no bid yet),Thais,Flamera
Mill Avenue 3,26 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
Mill Avenue 4,26 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
Mill Avenue 5,59 sqm,300k gold,auctioned (no bid yet),Thais,Flamera
Open-Air Theatre,60 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
Smuggler's Den,219 sqm,400k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue 1a,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue 1b,17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue 1c,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue 5 (Shop),49 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue Labs 2a,29 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue Labs 2b,29 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Sorcerer's Avenue Labs 2c,29 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 01",13 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 11",13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 13",19 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 21",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 22",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 23",19 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
"Sunset Homes, Flat 24",13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
Thais Hostel,117 sqm,200k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 1a,26 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 1b,26 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3a,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3b,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3c,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3d,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3e,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 3f,21 sqm,100k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5a,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5b,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5c,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5d,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5e,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 5f,13 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7a,13 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7b,13 sqm,25k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7c,17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7d,17 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7e,17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7f,17 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7g,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 7h,13 sqm,50k gold,auctioned (no bid yet),Thais,Flamera
The City Wall 9,19 sqm,80k gold,auctioned (no bid yet),Thais,Flamera
Upper Swamp Lane 10,31 sqm,150k gold,auctioned (no bid yet),Thais,Flamera
Upper Swamp Lane 12,60 sqm,300k gold,auctioned (no bid yet),Thais,Flamera
Upper Swamp Lane 8,132 sqm,600k gold,auctioned (no bid yet),Thais,Flamera
Aureate Court 1,126 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Aureate Court 2,119 sqm,400k gold,auctioned (no bid yet),Yalahar,Flamera
Aureate Court 3,105 sqm,400k gold,auctioned (no bid yet),Yalahar,Flamera
Aureate Court 4,92 sqm,400k gold,auctioned (no bid yet),Yalahar,Flamera
Aureate Court 5,142 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Fortune Wing 1,247 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Fortune Wing 2,137 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Fortune Wing 3,141 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Fortune Wing 4,141 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Harbour Promenade 1,129 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Luminous Arc 1,159 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Luminous Arc 2,154 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Luminous Arc 3,130 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Luminous Arc 4,190 sqm,800k gold,auctioned (0 gold; 5 days left),Yalahar,Flamera
Luminous Arc 5,117 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Mad Scientist's Lab,169 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Radiant Plaza 1,133 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Radiant Plaza 2,93 sqm,600k gold,auctioned (no bid yet),Yalahar,Flamera
Radiant Plaza 3,120 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Radiant Plaza 4,186 sqm,800k gold,auctioned (no bid yet),Yalahar,Flamera
Hanging Gardens 1,178 sqm,400k gold,auctioned (no bid yet),Issavi,Gravitera
Marketplace 2,81 sqm,400k gold,auctioned (no bid yet),Issavi,Gravitera
Marketplace 3,130 sqm,400k gold,auctioned (no bid yet),Issavi,Gravitera
Quay 1,124 sqm,200k gold,auctioned (no bid yet),Issavi,Gravitera
Quay 2,81 sqm,200k gold,auctioned (no bid yet),Issavi,Gravitera
Forge Master's Quarters,352 sqm,300k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 10,25 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 2,25 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 3,25 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 6,58 sqm,100k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 7,26 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 8,25 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Lower Barracks 9,25 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Nobility Quarter 1,37 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Nobility Quarter 2,37 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Nobility Quarter 3,37 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Nobility Quarter 5,79 sqm,100k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 13 (Shop),17 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 14 (Shop),16 sqm,25k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 2,14 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 3,16 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 4,17 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 7,17 sqm,25k gold,auctioned (no bid yet),Kazordoon,Gravitera
Outlaw Camp 9,17 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Farms 1,42 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Farms 2,26 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Farms 3,26 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Farms 4,26 sqm,25k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Farms 5,26 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
"The Farms 6, Fishing Hut",21 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
The Market 4 (Shop),36 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 3,30 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 4,30 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 6,21 sqm,25k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 7,21 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 8,21 sqm,25k gold,auctioned (no bid yet),Kazordoon,Gravitera
Tunnel Gardens 9,81 sqm,150k gold,auctioned (no bid yet),Kazordoon,Gravitera
Upper Barracks 1,16 sqm,50k gold,auctioned (no bid yet),Kazordoon,Gravitera
Upper Barracks 3,16 sqm,80k gold,auctioned (no bid yet),Kazordoon,Gravitera
Admiral's Avenue 1,91 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Admiral's Avenue 2,94 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Admiral's Avenue 3,73 sqm,300k gold,auctioned (no bid yet),Bay,Gravitera
Freedom Street 1,47 sqm,200k gold,auctioned (no bid yet),Bay,Gravitera
Freedom Street 2,115 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 04",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 05",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 06",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 07",17 sqm,80k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 09",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 10",17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 11",17 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
"Harvester's Haven, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Ivory Circle 1,76 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Ivory Circle 2,126 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Ivory Mansion,265 sqm,800k gold,auctioned (no bid yet),Bay,Gravitera
Lion's Head Reef,149 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Litter Promenade 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Litter Promenade 2,10 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
Litter Promenade 3,15 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Litter Promenade 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Litter Promenade 5,16 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Marble Lane 1,192 sqm,600k gold,auctioned (no bid yet),Bay,Gravitera
Marble Lane 2,113 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Marble Lane 3,141 sqm,600k gold,auctioned (no bid yet),Bay,Gravitera
Marble Lane 4,110 sqm,400k gold,auctioned (no bid yet),Bay,Gravitera
Meriana Beach,146 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
Rum Alley 1,17 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Rum Alley 2,10 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Rum Alley 3,11 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Shady Trail 1,25 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
Shady Trail 2,13 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Shady Trail 3,10 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Smuggler Backyard 1,19 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Smuggler Backyard 2,19 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Smuggler Backyard 3,20 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
Smuggler Backyard 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Smuggler Backyard 5,17 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Straycat's Corner 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Straycat's Corner 2,22 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
Straycat's Corner 4,17 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
Straycat's Corner 5,22 sqm,80k gold,auctioned (no bid yet),Bay,Gravitera
Straycat's Corner 6,10 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 1,56 sqm,200k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 2,47 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 3a,29 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 3b,37 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 4a,17 sqm,80k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 4b,17 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 4c,13 sqm,25k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 4d,13 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
Sugar Street 5,25 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 1a,49 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 1b,36 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 1c,79 sqm,200k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 1d,29 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 2a,103 sqm,300k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 2b,32 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 2c,19 sqm,50k gold,auctioned (no bid yet),Bay,Gravitera
The Tavern 2d,25 sqm,100k gold,auctioned (no bid yet),Bay,Gravitera
The Yeah Beach Project,115 sqm,150k gold,auctioned (no bid yet),Bay,Gravitera
Trader's Point 1,42 sqm,200k gold,auctioned (no bid yet),Bay,Gravitera
Trader's Point 2 (Shop),105 sqm,600k gold,auctioned (no bid yet),Bay,Gravitera
Trader's Point 3 (Shop),117 sqm,600k gold,auctioned (no bid yet),Bay,Gravitera
Cliffside,160 sqm,600k gold,auctioned (no bid yet),Moonfall,Gravitera
Dagger Alley 1,57 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Dream Street 1 (Shop),94 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Dream Street 2,72 sqm,400k gold,auctioned (no bid yet),Venore,Gravitera
Dream Street 3,58 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Dream Street 4,77 sqm,400k gold,auctioned (no bid yet),Venore,Gravitera
Elm Street 1,58 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Elm Street 2,57 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Elm Street 3,59 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Elm Street 4,56 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Iron Alley 1,70 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Iron Alley 2,70 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
"Iron Alley Watch, Upper",114 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Lucky Lane 1 (Shop),148 sqm,800k gold,auctioned (no bid yet),Venore,Gravitera
Lucky Lane 2 (Tower),118 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Lucky Lane 3 (Tower),118 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 1,144 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 2,105 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 3,75 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 5 (Shop),135 sqm,800k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 6,113 sqm,600k gold,auctioned (no bid yet),Venore,Gravitera
Market Street 7,49 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Mystic Lane 1,61 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Mystic Lane 2,64 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Mystic Lane 3 (Tower),118 sqm,800k gold,auctioned (no bid yet),Venore,Gravitera
Old Lighthouse,78 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 01",9 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 02",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 03",9 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 04",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 05",7 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 06",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 07",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 11",7 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 12",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 13",10 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 15",10 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 16",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 17",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 18",7 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 21",7 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 22",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 23",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 24",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 25",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 26",10 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 27",13 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 28",7 sqm,25k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 31",19 sqm,80k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 32",23 sqm,100k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 33",17 sqm,50k gold,auctioned (no bid yet),Venore,Gravitera
"Paupers Palace, Flat 34",35 sqm,100k gold,auctioned (no bid yet),Venore,Gravitera
Salvation Street 1 (Shop),132 sqm,600k gold,auctioned (0 gold; 2 days left),Venore,Gravitera
Salvation Street 2,82 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Salvation Street 3,82 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
Seagull Walk 1,111 sqm,800k gold,auctioned (no bid yet),Venore,Gravitera
Silver Street 1,57 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Silver Street 2,44 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Silver Street 3,44 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
Silver Street 4,71 sqm,300k gold,auctioned (no bid yet),Venore,Gravitera
The Lair,166 sqm,200k gold,auctioned (no bid yet),Venore,Gravitera
